"immitto immittere immisi immissus"	"immittō immittere immīsī immīssus"	"to send in"	"to send in(to), let in(to)"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immitto"	"1303"
"immo"	"immō"	"no indeed"	"no indeed (contradiction); on the contrary, more correctly; indeed, nay more"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immo"	"1289"
"immobilis –e"	"immōbilis –e"	"unmoved"	"unmoved; immovable"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immobilis"	"6092"
"immoderatus –a –um"	"immoderātus –a –um"	"measureless"	"boundless, without measure, measureless, immeasurable"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immoderatus"	"4957"
"immodicus –a –um"	"immodicus –a –um"	"excessive"	"beyond bounds, beyond measure, excessive, unrestrained, unruly, immoderate"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immodicus"	"6092"
"immolo immolare immolavi immolatus"	"immolō immolāre immolāvī immolātus"	"to sprinkle the sacred meal upon the victim; to immolate"	"to sprinkle the sacred meal upon the victim; to immolate, sacrifice; kill (> in– and mola)"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immolo"	"2554"
"immortalis immortalis immortale"	"immortālis immortālis immortāle"	"immortal"	"immortal, not subject to death; eternal, everlasting, perpetual; imperishable"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immortalis"	"1100"
"immortalitas –atis f."	"immortālitās –ātis f."	"immortality, endless life"	"exemption from death, immortality, endless life"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#immortalitas"	"6092"
"immotus –a –um"	"immōtus –a –um"	"unmoved, unchanged, unrelenting"	"unmoved, unchanged, unrelenting"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immotus"	"2718"
"immugio –ire –ivi or ii –itu"	"immūgiō –īre –īvī or iī –ītu"	"to bellow within; roar"	"to bellow within; roar, resound"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immugio"	"9174"
"immulgeo –ere"	"immulgeō –ēre"	"to milk into"	"to milk into"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immulgeo"	"11140"
"immunditia –ae f."	"immunditia –ae f."	"uncleanness, impurity, filth"	"uncleanness"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#immunditia"	"8014"
"immundus –a –um"	"immundus –a –um"	"unclean, foul"	"unclean, foul"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immundus"	"3025"
"immunio immunire immunivi immunitum "	"immūniō immūnīre immūnīvī immunītum "	"provide with fortifications"	""	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immunio"	"11140"
"immunis –e"	"immūnis –e"	"free from service"	"free from service; w. gen., exempt, freed from"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immunis"	"6092"
"immunitas –atis f."	"immūnitās –ātis f."	"exemption from public burdens, immunity"	"freedom or exemption from public services, burdens, or charges, immunity, privilege"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#immunitas"	"9174"
"immurmuro murmurare"	"immurmurō murmurāre"	"to murmur at, murmur against"	"to murmur at, murmur against"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immurmuro"	"9174"
"immutabilis –e"	"immūtābilis –e"	"unchangeable, unalterable"	"unchangeable, unalterable, immutable "	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immutabilis"	"15105"
"immutabilis –e"	"immūtābilis –e"	"unchangeable,  immutable"	"unchangeable, unalterable, immutable"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#immutabilis"	"7186"
"immuto –mutare"	"immūtō –mūtāre"	"to change, transform"	"to change, alter, transform"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#immuto"	"3767"
"impacatus –a –um"	"impācātus –a –um"	"belligerent"	"not peaceable, warlike, billigerent"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impacatus"	"9174"
"impar –aris"	"impār –aris"	"unequal, in unequal combat"	"unequal, in unequal combat; unequally matched"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impar"	"3634"
"imparatus –a –um"	"imparātus –a –um"	"unprepared, unfurnished"	"not ready, unprepared, unprovided, unfurnished"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imparatus"	"6092"
"impastus –a –um"	"impāstus –a –um"	"unfed"	"unfed; hungry"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impastus"	"8014"
"impatiens –entis"	"impatiēns –entis"	"impatient (+gen.), unable to tolerate"	"impatient, w. gen.; unable to tolerate"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impatiens"	"3634"
"impatientia –ae f."	"impatientia –ae f."	"impatience"	"unwillingness or inability to bear any thing, want of endurance, impatience"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impatientia"	"8014"
"impavidus –a –um"	"impavidus –a –um"	"not afraid"	"not afraid; fearless, intrepid"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impavidus"	"6092"
"impedimentum impedimenti n."	"impedīmentum impedīmentī n."	"hindrance"	"hindrance, impediment; heavy baggage (of an army) (pl.)"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impedimentum"	"1193"
"impedio impedire impedivi/impedii impeditus"	"impediō impedīre impedīvī/impediī impedītus"	"to hinder"	"to hinder, impede"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impedio"	"1070"
"impeditus –a –um"	"impedītus –a –um"	"weighed down, with difficulty"	"weighed down, with difficulty"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impeditus"	"2477"
"impello impellere impuli impulsum"	"impellō impellere impulī impulsum"	"to strike against"	"to strike against, impel"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impello"	"974"
"impendeo impendere"	"impendeō impendēre"	"to hang over"	"to hang over, threaten"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impendeo"	"3767"
"impendo –pendere –pendi –pensum"	"impendō –pendere –pendī –pēnsum"	"to expend"	"to weigh out; to lay out; to expend"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impendo"	"2554"
"impenetrabilitas –atis f."	"impenetrābilitās –ātis f."	"impenetrability"	"impenetrability"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impenetrabilitas"	"7186"
"impensa –ae f. (sc. pecunia)"	"impēnsa –ae f. (sc. pecūnia)"	"outlay"	"outlay, cost, expense (> impendo)"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impensa"	"4251"
"impensus –a –um"	"impēnsus –a –um"	"ample"	"ample, considerate, great; adv.: with unusual or much outlay; carefully, earnestly"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impensus"	"6575"
"imperator imperatoris m."	"imperātor imperātōris m."	"commander"	"commander, general"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperator"	"536"
"imperatorius –a –um"	"imperātōrius –a –um"	"of or belonging to a general or Roman emperor"	"of or belonging to a general or Roman emperor"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperatorius"	"5645"
"imperatrix –icis f."	"imperātrīx –īcis f."	"she who commands, a mistress"	"she who commands, a mistress"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperatrix"	"7186"
"imperatum –i n."	"imperātum –ī n."	"a command"	"a command"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperatum"	"4251"
"imperditus –a –um"	"imperditus –a –um"	"undestroyed"	"undestroyed"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperditus"	"11140"
"imperfectus –a –um"	"imperfectus –a –um"	"unfinished"	"unfinished"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperfectus"	"5290"
"imperialis –e"	"imperiālis –e"	"imperial"	"of the empire or emperor, imperial"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperialis"	"11140"
"imperiosus –a –um"	"imperiōsus –a –um"	"possessed of command, far-ruling, mighty, powerful, puissant"	"possessed of command, far-ruling, mighty, powerful, puissant"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperiosus"	"9174"
"imperito imperitare imperitavi imperitatus"	"imperitō imperitāre imperitāvī imperitātus"	"to command"	"to command, govern, rule (> impero)"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperito"	"5645"
"imperitus –a –um"	"imperītus –a –um"	"unskilled, inexperienced"	"unskilled, inexperienced"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperitus"	"2938"
"imperium imperii n."	"imperium imperiī n."	"command, power"	"power, authority, command; empire"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperium"	"185"
"impero imperare imperavi imperatus"	"imperō imperāre imperāvī imperātus"	"to command, control"	"to give an order, order, command; levy; rule (over) (+ dat.); hold political power, be emperor"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impero"	"461"
"imperterritus –a –um"	"imperterritus –a –um"	"undaunted"	"undaunted"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperterritus"	"11140"
"impertio impertire or impertior impertiri "	"impertiō impertīre or impertior impertīrī "	"to share with"	"to share with, give a part, communicate, bestow, impart"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impertio"	"8014"
"impervius –a –um"	"impervius –a –um"	"impassable"	"that cannot be passed through, impassable, impervious"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impervius"	"11140"
"impeto petere — —"	"impetō petere — —"	"to rush upon"	"to rush upon, assail, attack"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impeto"	"3913"
"impetro impetrare impetravi impetratus"	"impetrō impetrāre impetrāvī impetrātus"	"to obtain"	"to obtain/procure (by asking/request/entreaty); succeed/achieve/be granted; obtain"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impetro"	"1557"
"impetus impetus m."	"impetus impetūs m."	"attack"	"attack, assault, charge; attempt; impetus, vigor; violent mental urge, fury"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impetus"	"468"
"impexus –a –um"	"impexus –a –um"	"uncombed, untrimmed"	"uncombed, untrimmed; shaggy"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impexus"	"9174"
"impietas –atis f. "	"impietās –ātis f. "	"impiety, disloyalty"	"irreverence, ungodliness, impiety, disloyalty"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impietas"	"11140"
"impiger –gra –grum"	"impiger –gra –grum"	"not sluggish, not inactive"	"not sluggish, not inactive; quick, not backward"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impiger"	"4251"
"impingo –ere –pegi –pactus"	"impingō –ere –pēgī –pāctus"	"to fasten upon; drive"	"to fasten upon; drive, dash against (> in and pango)"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impingo"	"4475"
"impius –a –um"	"impius –a –um"	"disloyal"	"disloyal, wicked"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impius"	"1503"
"implacabilis –e"	"implācābilis –e"	"unappeasable"	"inexorable, inflexible"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#implacabilis"	"5645"
"implacatus –a –um"	"implācātus –a –um"	"unappeased"	"unappeased; insatiable"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#implacatus"	"11140"
"implecto –plectere — –plexum "	"implectō –plectere — –plexum "	"to twist"	"to plait; wind; bend; twist"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#implecto"	"11140"
"impleo implere implevi impletus"	"impleō implēre implēvī implētus"	"to fill in/up"	"to fill up, fulfill"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impleo"	"1147"
"implexus –a –um"	"implexus –a –um"	"interwoven, entwined"	"interwoven, entwined"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#implexus"	"11140"
"implico implicare implicavi or implicui implicitus"	"implicō implicāre implicāvī or implicuī implicitus"	"to fold in; involve"	"to fold in; involve, entangle, entwine; to wheel; (w. dat.), bind to; infuse; insinuate, mingle; se implicare, cling to"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#implico"	"2249"
"imploro implorare imploravi imploratus"	"implōrō implōrāre implōrāvī implōrātus"	"to implore"	"to implore"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imploro"	"3025"
"implumis –e "	"implūmis –e "	"unfledged"	"without feathers; unfledged"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#implumis"	"11140"
"impluo impluere implui —"	"impluō impluere impluī —"	"to rain upon"	"to rain upon"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impluo"	"9174"
"impluvium –i n."	"impluvium –ī n."	"a small court open to the sky"	"a skylight, the opening in the roof of the atrium in a Roman house through which the smoke issued"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impluvium"	"8014"
"impono imponere imposui impositus"	"impōnō impōnere impōsuī impōsitus"	"to put on, impose"	"to impose, put upon; establish; inflict; assign/place in command; set; deceive, trick, impose upon (+ dat.)"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impono"	"573"
"importunitas –atis f. "	"importūnitās –ātis f. "	"unsuitableness, unfitness"	"unsuitableness, unfitness"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#importunitas"	"8014"
"importunus –a –um"	"importūnus –a –um"	"troublesome"	"troublesome, uncivilized"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#importunus"	"5645"
"impotenitia –ae f."	"impotenitia –ae f."	" weakness; lack self–restraint"	"weakness; lack self–restraint"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impotenitia"	"9174"
"impotens –entis"	"impotens –entis"	"powerless; lacking in self–control, hence headstrong, wild, violent, intemperate"	"powerless; lacking in self–control, hence headstrong, wild, violent, intemperate"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impotens"	"3767"
"impraegno –are"	"impraegnō –āre"	"to impregnate"	"to impregnate, make pregnant "	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impraegno"	"9174"
"impraesentiarum"	"impraesentiārum"	"at present"	"at present"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impraesentiarum"	"11140"
"imprecatio –ionis f."	"imprecātiō –iōnis f."	"prayer, entreaty; curse"	"prayer, entreaty; curse"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprecatio"	"11140"
"imprecor –atus sum"	"imprecor –ātus sum"	"to call down good or"	"to call down good or, more usually, evil by prayer; to invoke evil upon, imprecate, invoke"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprecor"	"5645"
"impressio –onis f."	"impressiō –ōnis f."	"an attack, charge"	"an onset, assault, attack, charge"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impressio"	"11140"
"imprimis or in primis"	"imprīmīs or in prīmīs"	"especially"	"especially, chiefly"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprimis"	"2326"
"imprimo –primere –pressi –pressum"	"imprimō –primere –pressī –pressum"	"to apply with pressure, imprint"	"to apply with pressure, press onto, imprint"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprimo"	"3211"
"improbitas –atis f."	"improbitās –ātis f."	"wickedness, dishonesty"	"wickedness, depravity, dishonesty"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#improbitas"	"5645"
"improbo improbare improbavi improbatus"	"improbō improbāre improbāvī improbātus"	"to disapprove, blame"	"to disapprove, blame, condemn, reject"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#improbo"	"5290"
"improbus –a –um"	"improbus –a –um"	"bad"	"wicked/flagrant; morally unsound; greedy/rude; immoderate; disloyal; shameless"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#improbus"	"950"
"improperatus –a –um"	"improperātus –a –um"	"unhastened"	"unhastened; delayed, delaying"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#improperatus"	"11140"
"impropero improperare "	"improperō improperāre "	"to enter hastily"	"to hasten into, enter hastily"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impropero"	"15105"
"impropero improperare "	"improperō improperāre "	"to taunt, upbraid"	"to cast as a reproach upon one, to reproach, taunt, upbraid"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impropero"	"9174"
"improvidus –a –um"	"imprōvidus –a –um"	"not looking before"	"not looking before; improvident; unsuspecting, blinded; unprepared"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#improvidus"	"5290"
"improviso"	"imprōvīsō"	"unexpectedly"	"unexpectedly"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#improviso"	"8014"
"improvisus –a –um"	"imprōvīsus –a –um"	"unforeseen"	"unforeseen; unlooked for, unexpected"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#improvisus"	"3297"
"imprudens imprudentis"	"imprūdēns imprūdentis"	"lacking foresight"	"unaware, lacking foresight, imprudent"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprudens"	"9174"
"imprudens –entis"	"imprūdēns –entis"	"not seeing or knowing beforehand"	"not seeing or knowing beforehand; unconscious; unwarned"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprudens"	"2603"
"imprudentia –ae f."	"imprūdentia –ae f."	"lack of knowledge, ignorance; lack of foresight"	"lack of knowledge; want of foresight, inconsiderateness, imprudence, ignorance, inadvertence"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprudentia"	"4702"
"impubes –is or eris"	"impūbēs –is or eris"	"not full grown"	"not full grown; beardless; youthful"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impubes"	"4957"
"impudens"	"impudēns"	"shameless"	"shameless, impudent"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impudens"	"5290"
"impudentia –ae f."	"impudentia –ae f."	"shamelessness"	"shamelessness"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impudentia"	"3767"
"impudicitia –ae f."	"impudīcitia –ae f."	"shamelessness"	"shamelessness, immodesty, impurity"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impudicitia"	"8014"
"impudicus –a –um"	"impudīcus –a –um"	"shameless"	"shameless, impudent, without modesty"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impudicus"	"5290"
"impulsus –us m."	"impulsus –ūs m."	"an impelling; impulse"	"an impelling; impulse, shock (> impello)"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impulsus"	"4087"
"impune"	"impūnē"	"with impunity"	"with impunity"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impune"	"2288"
"impunis (inp-) —e"	"impūnis (inp-) —e"	"unpunished"	"without punishment, unpunished"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impunis"	"9174"
"impunitas –atis f."	"impūnitās –ātis f."	"freedom from punishment, impunity"	"freedom from punishment, safety, impunity"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#impunitas"	"5645"
"impunitus –a –um"	"impūnītus –a –um"	"unpublished"	"unpublished"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impunitus"	"11140"
"impurus –a –um"	"impūrus –a –um"	"unclean"	"impure, unclean, shameful"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#impurus"	"5290"
"imulus –a –um"	"īmulus –a –um"	"lowest, deepest"	"lowest, deepest"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imulus"	"11140"
"imum –i n."	"īmum –ī n."	"the deep"	"the deep"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#imum"	"11140"
"imus –a –um"	"imus –a –um"	"deepest, last"	"the lowest, deepest, last, of the underworld"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#imus"	"2477"
"im–bibo –bibere –bibi — —"	"im–bibō –bibere –bibī — —"	"to drink in"	"to drink in; to imbibe, conceive"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imbibo"	"7186"
"im–minuo –minuere –minui –minutum"	"im–minuō –minuere –minuī –minūtum"	"to lessen, diminish"	"to lessen, diminish"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imminuo"	"5290"
"im–porto –portare"	"im–portō –portāre"	"to bring in, introduce"	"to bring in, introduce, bring from abroad, import"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#importo"	"4702"
"im–pugno –pugnare"	"im–pugnō –pugnāre"	"to fight against"	"to fight against, attack, assail"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#impugno"	"6092"
"im–puto –putare"	"im–putō –putāre"	"to reckon"	"to reckon, attribute, make account of, charge, ascribe, impute"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#imputo"	"4087"
"in"	"in"	"in, on"	"in, on (+ abl.); into, onto; against (+ acc.)"	"1"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#in"	"5"
"in-animus –a –um or inanimis –e"	"in-animus –a –um or inanimis –e"	"lifeless, inanimate"	"lifeless, inanimate"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#inanimus"	"9174"
"in-cerno –cernere –crevi –cretum"	"in-cernō –cernere –crēvī –crētum"	"to sift in, add with a sieve"	"to sift in, add with a sieve"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#incerno"	"11140"
"in-cultus —us m."	"in-cultus —ūs m."	"want of cultivation, neglect"	"want of cultivation, neglect"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#incultus"	"11140"
"in-dolesco –dolescere –dolui —"	"in-dolēscō –dolēscere –doluī —"	"to feel pain, ache"	"to feel pain, smart, ache, be grieved, be distressed"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#indolesco"	"9174"
"in-ebrio –ebriare"	"in-ēbriō –ēbriāre"	"to make drunk, intoxicate"	"to make drunk, intoxicate"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#inebrio"	"9174"
"in-fatuo –fatuare"	"īn-fatuō –fatuāre"	"to make a fool of"	"to make a fool of, infatuate"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#infatuo"	"11140"
"in-festo –festare"	"īn-fēstō –fēstāre"	"to annoy, disturb"	"to annoy, disturb, infest"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#infesto"	"8014"
"in-fluo –fluere –fluxi –fluxum"	"īn-fluō –fluere –flūxī –flūxum"	"to flow in"	"to flow in, run in"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#influo"	"3913"
"in-habito –are"	"in-habitō –āre"	"to dwell in, to inhabit"	"to dwell in, to inhabit; wear"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#inhabito"	"5645"
"in-notesco notescere notui —"	"in-nōtēscō nōtēscere nōtuī —"	""	"to become known, be made conspicuous"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#innotesco"	"9174"
"in-quilinus —i m."	"in-quilīnus —ī m."	"lodger, migrant"	"an inhabitant of a place which is not his own, a sojourner, tenant, lodger"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#inquilinus"	"11140"
"in-satiabilis —e"	"īn-satiābilis —e"	"insatiable"	"not to be satisfied, insatiable"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#insatiabilis"	"8014"
"in-sculpo –sculpere –sculpsi –sculptum"	"īn-sculpō –sculpere –sculpsī –sculptum"	"to engrave"	"to cut in, carve upon, engrave"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#insculpo"	"11140"
"in-servio –servire"	"īn-serviō –servīre"	"to be be devoted, be submissive"	"to be serviceable, be devoted, be submissive, serve"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#inservio"	"11140"
"in-silio –silire –silui or –silivi — "	"īn-siliō –silīre –siluī or –silīvī — "	"to leap in, mount"	"to leap in, spring up, throw oneself upon, bound, mount"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#insilio"	"9174"
"in-sociabilis –e"	"īn-sociābilis –e"	"unsociable"	"without social ties, not to be bound in friendship, unsociable"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#insociabilis"	"11140"
"in-solitus –a –um"	"īn-solitus –a –um"	"unfamiliar, strange"	"unaccustomed, unused, unfamiliar, strange"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#insolitus"	"3501"
"in-spuo –spuere –spui –sputum"	"īn-spuō –spuere –spuī –spūtum"	"to spit into or upon"	"to spit into or upon"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#inspuo"	"7186"
"in-sudo –are –avi –atum "	"īn-sūdō –āre –āvī –ātum "	"to sweat over or on"	"to sweat over or on"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#insudo"	"9174"
"in-susurro –susurrare"	"īn-susurrō –susurrāre"	"to whisper to, insinuate"	"to whisper to, insinuate, suggest"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#insusurro"	"9174"
"in-tabesco –tabescere –tabui — "	"in-tābēscō –tābēscere –tābuī — "	"to waste away"	"to waste away, pine away; melt, dissolve"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#intabesco"	"11140"
